date,AAPL,MSFT,NVDA,GOOGL,XOM,SPY,META,JPM,JNJ,V
2021-04-28,-0.006045268337351264,-0.028693240548111624,-0.006849635113938029,0.029275165091296667,0.02969141014422568,-0.00028732979517640054,0.01156126377423687,0.006458331689106576,-0.007381083612706823,0.015279875225799334
2021-04-29,-0.000748874538097509,-0.008085731415287258,0.0031371593600986944,0.014192630905709292,0.014182174815374697,0.006352591296632026,0.07043335930883372,0.019257756792756067,0.01361233964841432,0.014501553797969241
2021-04-30,-0.015249126898543105,-0.0013079049441321105,-0.020785737499977322,-0.01654391478836623,-0.02926703346706764,-0.006592317724674965,-0.013535494716082135,-0.00893212431058599,-0.008992687425811378,-0.014030451290430127
2021-05-03,0.008181708293129981,-0.0012697139631624784,-0.011576244146298322,-0.004437296139071865,0.02722889890435751,0.0021546904669664108,-0.007720125214909696,-0.0029302371270255273,0.015125158079203595,-0.004075875515653449
2021-05-04,-0.03602660441072708,-0.016291713463301345,-0.03327038033652411,-0.015592042793826833,0.006270673373961246,-0.006188698429626195,-0.013168421897298312,0.013729121828330339,0.015376557881378374,-0.002496381524663834
2021-05-05,0.0019534528805868873,-0.00534145193357662,0.007445495486675202,0.0034361071307514174,0.029629579039666377,0.0003127668767411811,-0.010546598237121278,0.01303528222586143,-0.004181189297612178,-0.012227828366762738
2021-05-06,0.012721226062487687,0.013140156293540615,0.004451247433803541,0.009707461405697986,0.009467815784605744,0.007953948120233196,0.015747530119073504,0.019924619660309804,0.004002179987445495,0.009163098181886676
2021-05-07,0.00531301406930506,0.010872614418846151,0.01972093678458415,0.006218378331952597,0.014195935373857212,0.00725162486127849,-0.0029417265159199786,0.0034170684501781245,0.004520605568813726,0.003452379107231276
2021-05-10,-0.02614305964919609,-0.021136290989158393,-0.0375930438516133,-0.025920371501147187,0.0023998601818847015,-0.00995152832629718,-0.04195493991081761,-0.0001243533733582214,0.010449946823268396,-0.02685206896592499
2021-05-11,-0.0074378229529141054,-0.0038507314579546144,0.0028349079712633243,-0.009509564900872292,-0.032315952460592164,-0.008965046228739235,0.0018286523749593028,-0.016762536649251838,-0.008197180420489636,-0.0021709038307597315
2021-05-12,-0.025254714731320828,-0.029802403093723163,-0.039039589803061915,-0.03123523676763306,0.005344214484897161,-0.021474044952649,-0.013069161164395616,-0.006899395429530365,-0.004034550048663441,-0.021744345660502092
2021-05-13,0.017761155754577016,0.016721382066530486,-0.0068007790741040925,0.012999974290269962,-0.012401741714957006,0.011940860335030272,0.008917436846857115,0.025397507033333742,0.010409143872483023,0.01544917780535752
2021-05-14,0.019650151130162847,0.020848330675398652,0.04140946791385838,0.021893732029162737,0.024486797745140586,0.015238906334026782,0.03438832092848153,0.015422125447990593,0.0015288422751457737,0.014200962089133138
2021-05-17,-0.009301483219362004,-0.012040605246602946,-0.0054560375296825205,0.004615377883321666,0.023097913518648067,-0.002548004383931998,-0.0015204145283164413,0.004016209916064859,0.0009981313467236144,-0.0022056653118234398
2021-05-18,-0.011309506912045806,-0.00860202932077755,-0.01062783716539018,-0.011623036213353756,-0.02870851489846332,-0.008652959647790266,-0.017588564867376363,-0.014188927839043877,0.0003519044505932116,-0.0038494972757503877
2021-05-19,-0.0012823683219379226,0.00247099707892853,0.0035612041453625632,0.0039833439916234755,-0.024287281857997278,-0.0026253320519423135,0.011643077692652142,-0.00766759058890456,-0.002173206523556457,-0.004354049379519507
2021-05-20,0.020794361651447695,0.013725521601054431,0.038134523449585234,0.01548592006938737,-0.002376409320715,0.010700546377783641,0.0158815261023382,-0.0017389194010865785,0.005804202676360931,0.008203546655269909
2021-05-21,-0.014877215147867112,-0.005328781764089787,0.025622680866498798,-0.005572723461934132,0.0013587610630782661,-0.0008189327884372571,-0.007498025846820432,0.011313857326577852,-0.0006434101492991555,0.0014561830542618632
2021-05-24,0.0132262059081842,0.022624186509032026,0.04053991467013243,0.02874858926419775,0.011642802646164113,0.010142468571519245,0.0262162748490712,0.00539555898033571,0.0038186348861854904,0.01118229811867094
2021-05-25,-0.0015746140522392863,0.0037413573397418317,0.002287265992343157,0.0007747964299868987,-0.022907541147021957,-0.0022211804685710176,0.009687121868500213,-0.010387366706629982,-0.0027598276397916705,-0.0013092430199706027
2021-05-26,-0.00039414910668467563,-0.0009143136235576657,0.003333493083873844,0.0073538217030097676,0.011604121173839264,0.0019826223687196606,-0.00039679873665163505,-0.00012388465049724347,-0.005955875917763759,-0.00855076079890286
2021-05-27,-0.012454040915575063,-0.008706101712915453,-0.013595291330286408,-0.007434106893238385,-0.006468049500543752,0.0005248306473768651,0.015415024489148796,0.015451918970056665,-0.00153911193149176,-0.0009255338751278446
2021-05-28,-0.005362192815981374,0.0014830318268988056,0.04768907537573243,-0.002470697434939431,-0.0032498590897000385,0.001787174059960336,-0.012154741783590238,-0.0006697089935405367,0.0026030110058292578,0.001937910702116442
2021-06-01,-0.0026519934135856467,-0.009173736168463302,0.0012303817940970733,0.010270049131231777,0.035179620001080394,-0.0008812754377715133,0.0012160510682127745,0.010960668022661045,-0.022224342439248118,-0.0029521825739610616
2021-06-02,0.006256556451327012,-0.0004041513407735253,0.031098382400395704,-0.00445718311661424,0.007907865431461695,0.001571340473104719,6.074039175305343e-05,5.9744440826283154e-05,0.004039246115459099,0.013281218713297597
2021-06-03,-0.0122285568109465,-0.006450186320436543,0.011348974462423406,-0.009753845581339704,0.003930754162014019,-0.003718085692213585,-0.009493314192454843,0.000662267279582324,-0.0009631110933328321,-0.0067719378629323345
2021-06-04,0.018843586081428568,0.020463828715642,0.035229871992332,0.019401002459777376,0.004403606252988157,0.00910424509538905,0.013132492272214379,0.0016236891390146412,-0.00042150828953070314,0.008859896826014568
2021-06-07,7.938133249647735e-05,0.011970062239080875,0.002316063607244458,0.003640576135416094,-0.006530799989361995,-0.0009707367628009666,0.018683063905251093,-0.004697439544182933,-0.006831544371925742,0.005114087200752817
2021-06-08,0.006649769922282021,-0.004897497349979667,-0.009237025421697619,-0.0016081158627021597,0.017535682518423294,0.00021319571675760355,-0.00865338721767489,-0.003991951453749013,-0.008835559734150955,0.0031509642207224182
2021-06-09,0.003072296317926919,0.004030318782903026,-0.005444231573838411,0.003953158077288696,0.008334789635265587,-0.0014931704159278699,-0.010332498294442499,-0.012563484728922039,0.013374786492092039,0.0011196132298620868
2021-06-10,-0.008055458092585371,0.014290662294016796,0.003838362358468646,0.011228488605532274,0.001594955107119045,0.004637687768621637,0.006669571041134012,-0.015711343981340425,0.008957949129891426,0.007034917590717028
2021-06-11,0.00978443265557889,0.002523815434836958,0.0227099599582531,-0.002026622644980601,-0.009286146195521693,0.001651151406353639,-0.0036157615914915618,-0.0006860988167174075,-0.012769445803747675,0.00430784555463489
2021-06-14,0.02428102327118359,0.00772539889414512,0.010796480223874598,0.007669612276435915,-0.0016095536035417096,0.0022366172811414367,0.016496469502976677,-0.017114626984995177,0.0024819652725707147,-0.003752192302273391
2021-06-15,-0.006458849146794314,-0.005904791843046342,-0.012860339026924999,-0.008414508344938045,0.03576320034012561,-0.001835955305832,-5.9365994938082854e-05,-0.015284246821371632,-0.005335660639983557,-0.004710533074592244
2021-06-16,0.0039264942177502215,-0.003800105226549421,0.0012219314834092004,-0.005342980622303826,-0.0035817605337522406,-0.005599157928835935,-0.01698069466955355,0.006999524197857889,-0.0003646262854612621,-0.014613833963912934
2021-06-17,0.012521886462922502,0.013583550083705185,0.046460777902416074,0.008007784343786422,-0.03347120033118939,-0.00033159318829131243,0.016267936297029224,-0.029284797790538535,0.004793009107434859,0.011044951798551658
2021-06-18,-0.010142966852052576,-0.005650309630798876,-0.0009919444799610887,-0.013500054380346462,-0.025983891639023614,-0.013582150699535226,-0.020566316515560863,-0.025628952099185056,-0.019805176609070444,-0.00752328635125936
2021-06-21,0.014005351083084617,0.012259406958488596,-0.011412562309749212,0.014066669759373122,0.03561617219656783,0.014214428533933628,0.00794627960233043,0.016826476095329553,0.01141740911239297,0.016827276630727018
2021-06-22,0.01261852028653732,0.0109063643495945,0.024630202251441923,0.004243248441578381,0.01899089448386541,0.005331803220208951,0.020080550918070865,-0.0014635957846006076,-0.0013436352351193176,0.0068474888674811855
2021-06-23,-0.0020921382454331294,-0.0009045435800010775,0.00898690840526994,-0.001664753830789546,0.007341063804124742,-0.0012059727683179653,0.004590894347050185,0.006039915421652155,-0.006068800401097643,-0.005312255127042159
2021-06-24,-0.002171431452185618,0.005338707036195795,0.007749284189742611,0.003049474271454166,0.004037793010329202,0.005898314990750372,0.00757565613554729,0.009155566131383101,0.004539844716218092,0.00662539931671859
2021-06-25,-0.002250997644403383,-0.006281603757806614,-0.009127551317091347,6.944943741534934e-05,0.0021674295133764497,0.003545707196315169,-0.005288223613288275,0.010047522666683437,0.005128645018870066,0.004561158549653108
2021-06-28,0.012467601827741693,0.013864570393049187,0.04891279998945573,0.00022445321486273123,-0.025849316473528283,0.0020139250300574623,0.04095227266626273,0.001815607317523581,-0.001157892883727052,-0.013703756344639913
2021-06-29,0.011435025156069017,0.009923988135859508,0.0020868879456937433,-0.002152806954776337,-0.006208455435568884,0.0005378193327118081,-0.010600598610142887,-0.0012317920616108236,6.1003182990413294e-05,0.007914071201660463
2021-06-30,0.0046104576873081315,-0.0018443815063512489,-0.0012116211457259352,-0.0014976802547985188,0.007318908250922134,0.0008413760823073537,-0.011949763389632724,0.009041776364111341,0.004319303678979583,-0.00906822932550954
2021-07-01,0.002261052045771736,0.002580668630806814,0.01041909820788964,0.002903475011538428,0.002849358533812389,0.005521294362326995,0.019029300239042878,0.009852308447543992,0.007378346593088716,0.005672012535852686
2021-07-02,0.019406635505101494,0.02203099539270688,0.013513988951316672,0.02271374145570381,-0.0014237725412527271,0.007614753233009059,0.000874361347533285,-0.0009608382273895627,0.018033211975198703,0.014690637544071213
2021-07-06,0.014611136470260818,3.6341100314134e-05,0.010270929410798229,0.007417044336926946,-0.028908206878344736,-0.0018232736369957548,-0.005427668542692336,-0.01693427073763356,-0.005994763066825363,0.0040566387109591965
2021-07-07,0.017796198273779523,0.008142331558978522,-0.01591213528311305,0.0022480878047900677,-0.015766471511618037,0.003527868697584172,-0.006512681470754053,0.0011727301960445902,0.008536405927170917,0.0016680113588003241
2021-07-08,-0.009242222018324753,-0.009006990638741205,-0.023291502461427766,-0.011371107065053308,-0.004479360938562566,-0.008181401905186804,-0.013905365281026151,-0.017404506391490764,-0.0019498807132704787,-0.014225555209914689
2021-07-09,0.012970616931948049,0.0018724269035442457,0.007383736115821014,0.003787553399213227,0.017961927527560314,0.010618452187095777,0.013705791686811231,0.031498241803313204,0.003954708560466709,0.007830178082556967
2021-07-12,-0.00421272674535817,-0.0022328936884772406,0.022792909884897048,0.011540967848888944,-0.0009803091113496337,0.0035754043544071424,0.007788756659334564,0.014214420285442569,-0.0015919798808898523,-0.002519274020702181
2021-07-13,0.007858118522281103,0.013111012717909177,-0.012879281443462936,0.0028782927667161634,-0.004752042350222845,-0.003414790203835676,-0.0030344084147743027,-0.014985107159675094,-0.001239571400894616,0.018658815764800253
2021-07-14,0.02381478365602538,0.005430608771398773,-0.020379261740406763,0.007007670759172483,-0.022424580107783972,0.0014910290191992943,-0.012748186966771128,-0.0034109251034130754,0.006770784177004563,0.014907810706740656
2021-07-15,-0.004502459457219002,-0.005252537396827653,-0.04511448534880658,-0.009653718460143082,-0.009790673631341902,-0.0034213770291313356,-0.009160744473701002,0.0021895009961036866,-0.012101935576527651,0.010353208921137957
2021-07-16,-0.014175549441736919,-0.0009966815950924269,-0.04338495061730151,-0.0002755622549003949,-0.028039930295068037,-0.007874537883039745,-0.009626359985386164,-0.02310009345137649,-0.0016050383974013588,-0.0017316249802853602
2021-07-19,-0.027283402950794768,-0.013411466360221582,0.03350305471429715,-0.019018800126954057,-0.03497320019138757,-0.014877980761044232,-0.01241692142799386,-0.03305962143704885,-0.0072838664224548775,-0.03156644089307419
2021-07-20,0.025642242997174627,0.008304621939999104,-0.008972799637539415,0.01301113516641035,0.010960802451651605,0.014228582221128851,0.013881397960188951,0.018471447531961085,0.00936391216879679,0.009480091861291432
2021-07-21,-0.00514523369049009,0.007419277300591992,0.041981504190699175,0.010557455769764596,0.03165906330284816,0.008063719341033542,0.013287403740551073,0.020822356980991084,0.00615506250409423,0.003947745859291302
2021-07-22,0.009583058120413176,0.016704361135329363,0.009435440243466875,0.006817045338496804,-0.011317082571971067,0.0020918978678077225,0.014224024043573489,-0.012706599712815571,0.0028865431985767415,0.0019680440076121192
2021-07-23,0.011917405065436995,0.01226096835487965,-0.0018392574329222037,0.03514415231219783,-0.0012264456112959703,0.010235421335454515,0.05160779125172083,-0.0019230325074862374,0.010592088444644807,0.019791492012500276
2021-07-26,0.0028906633622730955,-0.002142815862175461,-0.01358997799015596,0.007639198648972105,0.02493197490091579,0.0024519998055066924,0.0071942631131483685,0.006682258733288059,0.0004655531652854553,0.004927080646374485
2021-07-27,-0.01501242702000068,-0.008721675085007539,-0.004467633822932656,-0.016056851215152674,-0.011176964753718465,-0.004567973754238333,-0.012562917915160092,-0.0013196989848797747,0.004586103565277869,0.002713535716544361
2021-07-28,-0.012270829293806601,-0.001117181075190638,0.015241789262996748,0.03130165698073917,0.006721049057019773,-0.00041025492438893197,0.014762279466885495,0.001649295045422577,-0.0027839646407668123,-0.01602841110858273
2021-07-29,0.004541748652724651,0.0009777539609316557,0.008119317047194255,-0.0023281804026016773,0.012121485865261407,0.004138898014911428,-0.04090250625909038,0.008533388008138895,0.0,0.003960497361920666
2021-07-30,0.0015096655405297808,-0.00556535401881641,-0.008324497546708635,-0.007770863540210015,-0.023348883901745054,-0.004868482643246514,-0.005653285902873945,-0.008006192113615127,0.00011622100420736031,-0.006190438032360304
2021-08-02,-0.002333973617784101,-0.00031611843365144206,0.0127903537018304,0.0009497536987270364,0.00017360588683823316,-0.0021000326521818484,-0.012283958799823576,-0.004026749787779054,0.00040656581015148687,-0.027193871358669384
2021-08-03,0.012564936774464798,0.008043008260475082,0.0032854614434007076,0.005734106385465346,0.010710211606786216,0.008102305405575048,-0.002019358316338561,0.011313604174306257,0.012231196431895054,-0.011281949857195361
2021-08-04,-0.002786235326180354,-0.002126538771676836,0.022899940662573802,-0.003726740128282819,-0.02364500019132636,-0.004930834429543825,0.021629793866429235,-0.010850689958296373,-0.005923979996948465,-0.0017732552145929513
2021-08-05,0.000748441911404297,0.010450772020537461,0.017746718068258786,0.008298508293540282,0.0063136187989571955,0.0063129258345141995,0.011220572701267348,0.012549547589813028,0.0019017867708866756,0.014847005320647944
2021-08-06,-0.004778471525634092,-0.0002073786469683973,-0.01321879882678255,-0.003772272606496563,0.01147222075318927,0.001651075599695899,0.0014867102316135164,0.028007730860921988,-0.003344777918535139,0.004941737278386173
2021-08-09,-0.00034200384660174304,-0.003911410316074413,-0.0034922580158337235,0.008615439294613102,-0.01147222075318929,-0.0008139267176070601,-0.005240572378650208,-0.0010798076598982915,0.0034597875270915056,-0.005816422864427466
2021-08-10,-0.0033599872284279016,-0.006576434159935315,-0.017847383980775663,-0.0007744162237199971,0.016987682761346427,0.001243154556718893,-0.00132826412131145,0.01219252040469834,0.0003456529304125563,-0.008074165617748097
2021-08-11,0.0017842976828059385,0.0017790180229717949,-0.011959532422772763,-0.0038667650794807387,0.0029178359797935225,0.002481902561615588,-0.0032451719576295467,0.011859486301424483,0.00017253048453972242,-0.012724026778259354
2021-08-12,0.02056061711772457,0.00991730898298488,0.010403037491029821,0.006691738965080362,-0.00226426816138941,0.002992389145115246,0.00744530345008801,0.0039015764359659,0.008022713336453196,-0.012646558701146745
2021-08-13,0.00140938470896837,0.010435216361683524,0.014117565594137755,0.003880905161511282,-0.010164750723764259,0.0018181245682965463,0.0014604131296057947,-0.01125042073855862,0.005975398574558409,0.003703235489561578
2021-08-16,0.013456616450625474,0.005957750451695934,-0.011859286279050738,0.004216799751953347,-0.01472845619770246,0.002351905513930965,0.009263601572887501,-0.006585019386867741,0.00898073535337723,0.011581145892909355
2021-08-17,-0.006172704262213794,-0.005172950361593739,-0.0249708325994049,-0.011986862995018083,-0.006816267136870874,-0.006576734674466426,-0.022373016851873966,-0.012154290528618676,0.00912403182780242,-0.0035326230229498806
2021-08-18,-0.02583183143481579,-0.006137750175806021,-0.02171621619784595,-0.0089116499772071,-0.02128294593857648,-0.011005242610658843,-0.008404538943271823,-0.009149256729612752,-0.012785650118014913,-0.01244229874705579
2021-08-19,0.0023203194400367197,0.020562342990420937,0.0390387930130483,0.0017037910768574645,-0.03099585767964347,0.0015468967382040624,-0.0009288974318569211,-0.008390948677979744,0.007758057375927465,-0.00025900746304394147
2021-08-20,0.010105376444508839,0.025253758211017566,0.05014106165505376,0.012811956554697409,0.0001896054455873154,0.007925728576085561,0.011896769300707481,0.002847724849213607,0.004860318843533943,-0.0009071912402440388
2021-08-23,0.010204990744828207,0.0009522636480341912,0.05340966117970038,0.018827766983920347,0.04032122214173114,0.008757924478538475,0.011014044582062779,0.012716008040727539,-0.004326130848867971,0.011943991391519785
2021-08-24,-0.0006012136307041521,-0.006685595322190408,-0.007542824819633627,0.00867391838695401,0.00816202479362131,0.0015864419755564905,0.005927101089527119,0.006171398167831479,-0.012578112881209235,0.00042721959696302676
2021-08-25,-0.008457376362679094,-0.002017844280106877,0.019088913539873565,0.005770403334337072,0.0018045200948165394,0.0020958956376870615,0.007848602385391843,0.020403083876424182,-0.00663564481283912,-0.007069176070173959
2021-08-26,-0.005542268014026803,-0.0097153550755705,-0.006549020194417601,-0.004504028386841018,-0.013615423493555736,-0.0059206126855443336,-0.010944917336298302,0.00514420064082374,-0.0053519416599677105,-0.00893960013917207
2021-08-27,0.007158896189433809,0.002103883502717768,0.025412880410363957,0.01796200800630793,0.019189474708096257,0.008901135670348895,0.022388602436850806,0.008005301290273846,-0.00213739885675038,0.009369462620673405
2021-08-30,0.02996382583857858,0.012829476063377926,0.002294450718485378,0.0040643415162676215,-0.010997897796121366,0.004388012629568365,0.02132068087860933,-0.016136898684995352,0.0042125625684772796,-0.006294207021313306
2021-08-31,-0.008460717392312822,-0.005648561996766961,-0.013268620180747483,0.000739761162686952,-0.011670486370636859,-0.0014826261192963115,-0.003368291026053166,-0.0030586612460084626,-0.0030567068917379202,-0.009254215734289027
2021-09-01,0.004469055524137995,-0.00016545470521102954,0.0024987054703725893,0.0035735565830577274,-0.013851887514709792,0.000531193114233727,0.007013042258787374,-0.0014391265623549718,0.0035175255010138464,0.0044423270509693115
2021-09-02,0.00744701472179865,-0.0022556192426652364,-0.002007340457728076,-0.013369217304042821,0.024071000017836332,0.003071947401915423,-0.017878911653955564,0.004622458897331478,0.0068253927625457345,-0.02615182466927777
2021-09-03,0.0042213292742833254,-3.302172672171182e-05,0.019762323686491903,0.00315281281503607,-0.003820052143073697,-0.00024278657002110724,0.0026080124665502887,-0.006063227786600956,0.0006286628285239548,0.004140249416248657
2021-09-07,0.015370769865636652,-0.003193108957419525,-0.007955132548963247,0.0037569720813514867,-0.005849018529599527,-0.003581869913296787,0.015611137406538501,-0.0017574440654381904,-0.015661166411113085,0.005139758575849711
2021-09-08,-0.010134901076960466,0.00010011716037058381,-0.01435541519519582,-0.0040942907416492294,-0.009208094557113277,-0.0012190351427088005,-0.012135699452493027,-0.0044694021426605795,-0.0024403637484194493,0.012385872669763289
2021-09-09,-0.006727454097897331,-0.009908976634947917,-0.007278357754874388,-0.001044364365624768,0.000739862106468622,-0.004289316976237149,0.0011383335204362324,0.004343968436534628,-0.02253259284700561,-0.007008535738276293
2021-09-10,-0.03366214493775333,-0.005194108256951112,0.013481354940319993,-0.018740444606132476,-0.002035814776177761,-0.007915911158611262,0.001823743255816645,-0.011562224440493008,-0.006566277812636245,-0.011406043417063392
2021-09-13,0.003885959010424096,0.0043190093261244915,-0.014609323609253488,0.010285717552654436,0.02542425483705989,0.002556029888212991,-0.005773318726227266,0.01576206566997853,-0.0070314296818390605,-0.0012456172197715823
